universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
BCECN 4.55 02/09/30,HYDONE 4  01/04/35,-1.042073540000004,5.9023447502162165,-6.944418290216221,-1.2547031134827689,20.0,07813ZCL6,44810ZCS7
CM 4.9 06/12/34,DIRUCN 5.383 03/22/28,9.152703549999998,12.624466507783783,-3.4717629577837847,-1.26249075876467,7.027027027027027,13607PBA1,26153WAJ8
ENBCN 4.73 08/22/34,RY 4.642 01/17/28,66.20433932,70.1934944245946,-3.9891551045946017,-1.2741181643650457,8.108108108108109,29251ZCD7,780086WG5
RY 4.279 02/04/35,CSHU 4  03/06/32,-36.91818805,-34.11456571151351,-2.803622338486491,-1.2745530904262057,11.891891891891893,779926HR8,16141AAF0
BMO 4.077 03/05/35,CCDJ 5.279 05/15/34,7.0046675600000015,9.130780187729732,-2.1261126277297304,-1.2757823048022263,16.756756756756758,06369ZCL6,31430WU44
ATDBCN 5.592 09/25/30,DOLCN 5.165 04/26/30,6.842495219999989,17.180287850324326,-10.337792630324337,-1.2863686000977075,9.18918918918919,01626PAS5,25675TAP2
RY 4.279 02/04/35,HYDONE 4  01/04/35,17.933426390000008,28.55042664162162,-10.617000251621612,-1.2906838876197646,17.2972972972973,779926HR8,44810ZCS7
ENBCN 4.56 02/25/35,RY 4.642 01/17/28,69.26533796000001,72.92704785691892,-3.6617098969189072,-1.296798984402216,7.567567567567568,29251ZCH8,780086WG5
BMO 4.077 03/05/35,GRTCN 6.074 04/12/29,11.48524660000001,14.009821990324324,-2.5245753903243138,-1.302108497562621,8.108108108108109,06369ZCL6,387427AM9
RY 4.829 08/08/34,TCN 5  09/08/33,-20.217261969999996,-16.241359575297295,-3.9759023947027003,-1.3038949286340613,15.675675675675677,7800867G3,87971MCC5
SLFCN 4.78 08/10/34,RCICN 3  04/15/29,0.3726615600000116,3.137423809675676,-2.7647622496756643,-1.3045828567941578,7.567567567567568,86682ZAS5,775109BT7
BMO 4.077 03/05/35,CCDJ 3.804 09/24/29,42.234049860000006,46.71798878005405,-4.483938920054044,-1.3100286376850276,2.7027027027027026,06369ZCL6,31430W3J1
BNS 4.442 11/15/35,CNHI 4 04/11/28,11.707934809999998,17.59856942437838,-5.890634614378381,-1.3124990941666246,14.594594594594595,06418MZ49,12658MAD3
BNS 4.442 11/15/35,BIP 5.71 07/27/30,-3.2542153700000114,0.0412093742162162,-3.2954247442162274,-1.320154735551476,12.432432432432433,06418MZ49,11291ZAM9
ENBCN 6.1 11/09/32,CNHI 4 04/11/28,27.97815381000001,32.329546982378375,-4.351393172378366,-1.32244894851097,13.513513513513514,29251ZBW6,12658MAD3
ENBCN 6.1 11/09/32,MFCCN 5.409 03/10/33,28.667,32.20970569027027,-3.5427056902702674,-1.3230886647227018,10.81081081081081,29251ZBW6,56501RAQ9
TD 4.133 01/09/33,RCICN 3  04/15/29,2.6879508300000055,6.32636387518919,-3.6384130451891847,-1.3269199705278858,10.27027027027027,89116CWY9,775109BT7
ENBCN 5.36 05/26/33,RY 4.642 01/17/28,57.82128515,61.50562702113514,-3.684341871135139,-1.3296900401258047,9.72972972972973,29251ZBZ9,780086WG5
RY 4.279 02/04/35,BNS 3.836 09/26/30,32.47948229000001,36.78124903572973,-4.301766745729722,-1.3320070594989128,3.783783783783784,779926HR8,06418MM43
BMO 4.077 03/05/35,CNHI 4 04/11/28,27.124745900000008,36.670509052810814,-9.545763152810807,-1.3332137140373455,7.567567567567568,06369ZCL6,12658MAD3
BMO 4.077 03/05/35,MFCCN 5.409 03/10/33,27.81359209,36.5506677607027,-8.737075670702701,-1.334987788873943,5.405405405405405,06369ZCL6,56501RAQ9
