Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
BAMREP 4.542 10/12/35,TD 5.491 09/08/28,66.91018482000001,65.11861187032432,1.7915729496756967,0.8794518009516398,80.0,11282ZAV0,89117GX51
CRRUCN 5.244 09/28/29,APUCN 5.534 09/26/28,-29.21272157,-43.40875770351352,14.196036133513523,0.8793606662660065,75.13513513513513,227107AT6,019456AK8
GTAAIR 3.15 10/05/51,BNS 3.734 06/27/31,24.949436059999996,20.721307865351353,4.228128194648644,0.879141843265105,71.35135135135135,391906AJ3,06418YXB9
RLNCE 4.39 04/16/32,GRTCN 6.074 04/12/29,29.930144350000006,27.948830861837838,1.9813134881621686,0.8789287112848843,85.4054054054054,759480AP1,387427AM9
TORHYD 5.13 10/12/28,BNS 3.836 09/26/30,-35.200342129999996,-38.07697702178378,2.8766348917837874,0.8789048760594963,77.83783783783784,89119ZAT0,06418MM43
ETRHWY 4.89 04/04/54,APUCN 5.534 09/26/28,-25.463613370000004,-45.03483038043243,19.571217010432427,0.8785144957563004,71.35135135135135,35085ZCB0,019456AK8
RY 1.833 07/31/28,RY 4.632 05/01/28,-33.52261904,-36.86280184745946,3.340182807459456,0.8785024324588174,88.10810810810811,780086TY0,780086XL3
FTSCN 4.618 05/30/52,CM 4.9 06/12/34,13.194688659999997,5.831407459405406,7.363281200594591,0.8781941971454956,71.35135135135135,34957ZAZ7,13607PBA1
TD 5.491 09/08/28,APUCN 5.534 09/26/28,-80.13987884,-95.16084027118919,15.020961431189193,0.8774691215849519,75.13513513513513,89117GX51,019456AK8
AERMON 3.441 04/26/51,CCDJ 3.804 09/24/29,39.67633886000001,34.921516742810816,4.7548221171891925,0.8774040128140692,71.89189189189189,007863AM5,31430W3J1
RY 4.642 01/17/28,BIP 5.71 07/27/30,-40.841235180000005,-44.29389035394594,3.452655173945935,0.8771806265249501,87.56756756756758,780086WG5,11291ZAM9
APUCN 3.095 02/06/32,APUCN 5.534 09/26/28,40.98780726999999,37.255618735837835,3.7321885341621552,0.8768869299619534,81.62162162162161,019456AJ1,019456AK8
ONTPOW 2.947 02/21/51,BMO 4.077 03/05/35,18.409244700000002,9.343515337135136,9.065729362864866,0.8768469028160133,68.10810810810811,68321ZAJ0,06369ZCL6
TOYOTA 4.46 03/19/29,APUCN 5.534 09/26/28,-78.56819404000001,-93.42843859729729,14.860244557297278,0.8766169146153515,72.43243243243244,892329BV4,019456AK8
ETRHWY 4.54 10/09/54,TD 4.002 10/31/30,42.43892373,37.77003517972973,4.6688885502702675,0.87652630226643,69.72972972972973,35085ZCC8,89116CST5
AL 5.4 06/01/28,RLNCE 5  05/15/31,-19.51376648,-23.819916884594598,4.306150404594597,0.8764725480124825,72.43243243243244,00912XBP8,759480AN6
WAACA 4.788 03/09/33,GRTCN 6.074 04/12/29,8.751294980000011,2.5290365591891892,6.222258420810823,0.8764557845853382,78.37837837837837,975014AG6,387427AM9
HYOHI 4.372 01/30/35,RCICN 3  04/15/29,15.206836800000005,11.424571988594597,3.7822648114054083,0.8763756173461701,78.91891891891892,448975AE2,775109BT7
STNCN 5.393 06/27/30,APUCN 5.534 09/26/28,-39.42043967000001,-53.61782312945947,14.19738345945946,0.8763752326074151,72.97297297297297,85472NAD1,019456AK8
SOBOCN 4.323 02/01/30,CCDJ 3.804 09/24/29,34.34806427,32.333666789675675,2.0143974803243268,0.8760140075828908,83.78378378378379,836720AA0,31430W3J1
ELFCN 5.503 01/13/33,APUCN 5.534 09/26/28,-41.40993639,-55.30883242102703,13.898896031027029,0.8760064469224625,77.29729729729729,291839AH1,019456AK8
REIUCN 4.004 03/01/28,APUCN 5.534 09/26/28,-57.790305790000005,-70.47254912394595,12.682243333945948,0.8756993708082547,72.97297297297297,766910BS1,019456AK8
STNCN 5.393 06/27/30,RLNCE 5  05/15/31,-17.31673483,-19.41959458891892,2.1028597589189175,0.8756988327075971,77.29729729729729,85472NAD1,759480AN6
SRUUCN 4.737 08/05/31,BMO 4.077 03/05/35,28.406786780000004,26.922967624108107,1.4838191558918972,0.8756867243826961,83.24324324324324,83179XAS7,06369ZCL6
FTSCN 4.92 08/12/54,RY 4.829 08/08/34,29.107873809999987,22.76759761648649,6.340276193513496,0.8756740490549778,75.13513513513513,34957UAD7,7800867G3
TCN 5  09/08/33,RLNCE 2.67 08/01/28,37.79074975,35.60506596589189,2.1856837841081145,0.875663181702326,80.0,87971MCC5,759480AM8
CNQCN 2  01/17/28,CCDJ 5.279 05/15/34,-38.04760195,-42.23743643372973,4.189834483729726,0.8756545231323019,72.97297297297297,13638ZDX0,31430WU44
