Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
ENBCN 6.2 11/15/30,ENBCN 3.9 02/25/30,-0.9962385099999977,-6.214119744702702,5.217881234702705,1.2857236042836957,88.64864864864866,29250NBY0,29251ZCG0
BMO 5.203 02/01/28,BMO 4.537 12/18/28,-11.658932970000002,-16.492861263297296,4.833928293297294,1.2829190275189912,87.56756756756758,06368LGV2,06368LB88
CM 5.26 04/08/29,CM 3.8 12/10/30,-11.933981500000002,-16.71918125372973,4.785199753729728,1.2504258847813785,93.51351351351352,13608JAA5,13607LF99
GM 5.35 04/15/28,GM 5 02/09/29,-23.23373961,-29.182209234972976,5.948469624972976,1.249555590887113,89.1891891891892,37045VBC3,37045YAL8
TOYOTA 4.55 08/09/29,TOYOTA 3.73 10/02/29,-11.53065401,-16.266529241621623,4.735875231621623,1.2422314801388574,91.8918918918919,89236TMK8,892329CA9
F 6.798 11/07/28,F 4.792 09/12/29,-33.955143960000015,-49.96432195891893,16.009177998918915,1.2398718974582938,88.64864864864866,345397D59,34527ADA5
F 5.303 09/06/29,F 4.222 01/10/28,15.280383569999998,0.8016596033513507,14.478723966648648,1.2316888286140186,90.81081081081082,345397G23,34527ADB3
GS 5.049 07/23/30,GS 2.013 02/28/29,18.32640265,14.172954910594596,4.153447739405403,1.2312437852580482,87.02702702702703,38141GB29,38141GXT6
HYNMTR 4.55 09/26/29,HYNMTR 4.895 01/31/29,14.305411980000002,10.857353268216215,3.448058711783787,1.2137929044887015,84.32432432432432,44891ADG9,44932WAF7
TD 4.456 06/08/32,TD 4.133 01/09/33,-15.62036483,-19.40516824572973,3.78480341572973,1.210855253771237,87.56756756756758,89115A2E1,89116CWY9
GM 5.05 04/04/28,GM 5.1 07/14/28,-14.076013409999987,-21.216002590162162,7.139989180162175,1.2103264726004797,94.05405405405406,37045XFE1,37045YAM6
ENBCN 5  04/05/34,ENBCN 4.73 08/22/34,-9.59339319,-15.99857519702703,6.40518200702703,1.2100812352877206,91.35135135135135,29250NCC7,29251ZCD7
ENBCN 6.2 11/15/30,ENBCN 6.1 11/09/32,-26.262472799999998,-31.56806249113513,5.305589691135133,1.2056135356169873,90.81081081081082,29250NBY0,29251ZBW6
HNDA 4.7 01/12/28,HNDA 4.899 02/21/29,-7.799677420000002,-11.987868182810812,4.188190762810811,1.2023335918252867,85.94594594594595,02665WED9,438121BH7
DE 4.9 03/07/31,DE 4.63 04/04/29,-4.4693385899999996,-8.915822148918918,4.446483558918919,1.1966085378926201,87.56756756756758,24422EXN4,47788ZAR2
F 5.303 09/06/29,F 6.382 11/10/28,-10.227206540000026,-23.968498118594592,13.741291578594566,1.18722281861592,90.27027027027027,345397G23,34527ACP3
HNDA 4.7 01/12/28,HNDA 4.9 06/04/29,-10.131537739999999,-14.69311881027027,4.561581070270272,1.1852180014544818,86.48648648648648,02665WED9,438121BK0
RY 4.969 08/02/30,RY 4 10/17/30,6.838133060000004,2.120791517891893,4.717341542108111,1.179395100924037,86.48648648648648,78016HZZ6,779926DJ0
BMO 5.203 02/01/28,BMO 5.039 05/29/28,-9.144446860000002,-13.316369382432434,4.171922522432432,1.177344360936062,85.94594594594595,06368LGV2,06368LNK8
GM 5.05 04/04/28,GM 4.45 02/25/30,-32.72626154999999,-42.50054657167568,9.774285021675688,1.1750341686348553,89.72972972972974,37045XFE1,37045YAN4
CM 4.857 03/30/29,CM 3.8 12/10/30,-4.730735539999998,-8.798236217243241,4.067500677243244,1.1527203836426807,90.27027027027027,13607PH98,13607LF99
